iterations	thousand
18129	0.1108
18139	0.1108
18149	0.1112
18159	0.1112
18169	0.1113
18179	0.1112
18189	0.1113
18199	0.1108
18209	0.1104
18219	0.11
18229	0.1094
18239	0.1095
18249	0.1094
18259	0.1093
18269	0.1091
18279	0.1096
18289	0.1098
18299	0.1084
18309	0.1082
18319	0.108
18329	0.1087
18339	0.1083
18349	0.1079
18359	0.1083
18369	0.1084
18379	0.1082
18389	0.1089
18399	0.1081
18409	0.1075
18419	0.1072
18429	0.1069
18439	0.1072
18449	0.1073
18459	0.1072
18469	0.1074
18479	0.1073
18489	0.1074
18499	0.1077
18509	0.1073
18519	0.1076
18529	0.1068
18539	0.1071
18549	0.1066
18559	0.1071
18569	0.1078
18579	0.1076
18589	0.1082
18599	0.1071
18609	0.1071
18619	0.1068
18629	0.1066
18639	0.1057
18649	0.1053
18659	0.1053
18669	0.1049
18679	0.1043
18689	0.1042
18699	0.1053
18709	0.1055
18719	0.1051
18729	0.1055
18739	0.1052
18749	0.1046
18759	0.1051
18769	0.1047
18779	0.1044
18789	0.1046
18799	0.1048
18809	0.1048
18819	0.1044
18829	0.1052
18839	0.1053
18849	0.1052
18859	0.1054
18869	0.1053
18879	0.1048
18889	0.1045
18899	0.1042
18909	0.1041
18919	0.1043
18929	0.1034
18939	0.1036
18949	0.1041
18959	0.1045
18969	0.1046
18979	0.1042
18989	0.104
18999	0.1039
19009	0.1043
19019	0.1045
19029	0.1045
19039	0.1046
19049	0.104
19059	0.1045
19069	0.1044
19079	0.1045
19089	0.1042
19099	0.1041
19109	0.1036
19119	0.1039
19129	0.1036
19139	0.1034
19149	0.1028
19159	0.1029
19169	0.1031
19179	0.1034
19189	0.1035
19199	0.1041
19209	0.1039
19219	0.1039
19229	0.1036
19239	0.1037
19249	0.1035
19259	0.1036
19269	0.1045
19279	0.1034
19289	0.1038
19299	0.104
19309	0.1042
19319	0.1037
19329	0.1034
19339	0.1033
19349	0.1036
19359	0.1037
19369	0.1037
19379	0.104
19389	0.1037
19399	0.1041
19409	0.1046
19419	0.1047
19429	0.1044
19439	0.1043
19449	0.1038
19459	0.1038
19469	0.1038
19479	0.1035
19489	0.1031
19499	0.1027
19509	0.1024
19519	0.102
19529	0.1024
19539	0.1019
19549	0.102
19559	0.1022
19569	0.1019
19579	0.1021
19589	0.1012
19599	0.101
19609	0.1009
19619	0.1013
19629	0.1011
19639	0.1023
19649	0.1031
19659	0.1028
19669	0.1034
19679	0.1043
19689	0.105
19699	0.1045
19709	0.1035
19719	0.1037
19729	0.1036
19739	0.1033
19749	0.104
19759	0.1042
19769	0.1048
19779	0.105
19789	0.1041
19799	0.104
19809	0.1036
19819	0.1035
19829	0.1021
19839	0.1019
19849	0.1017
19859	0.1012
19869	0.1019
19879	0.1019
19889	0.1022
19899	0.1024
19909	0.1017
19919	0.1023
19929	0.1023
19939	0.1024
19949	0.1023
19959	0.102
19969	0.1019
19979	0.1025
19989	0.1028
19999	0.103
20009	0.1031
20019	0.1031
20029	0.1028
20039	0.103
20049	0.1031
20059	0.1028
20069	0.103
20079	0.1035
20089	0.1033
20099	0.1028
20109	0.1032
20119	0.1025
20129	0.1025
20139	0.1024
20149	0.1025
20159	0.1029
20169	0.1028
20179	0.1025
20189	0.1026
20199	0.1024
20209	0.1028
20219	0.1026
20229	0.1027
20239	0.1028
20249	0.1025
20259	0.1022
20269	0.1013
20279	0.1018
20289	0.1016
20299	0.1019
20309	0.1021
20319	0.1022
20329	0.1025
20339	0.1027
20349	0.103
20359	0.1024
20369	0.1024
20379	0.1015
20389	0.1014
20399	0.101
20409	0.1003
20419	0.1002
20429	0.0999
20439	0.1002
20449	0.0999
20459	0.0996
20469	0.0993
20479	0.0992
20489	0.0995
20499	0.0999
20509	0.1008
20519	0.1016
20529	0.1019
20539	0.1024
20549	0.102
20559	0.1017
20569	0.1018
20579	0.1017
20589	0.1016
20599	0.1015
20609	0.1015
20619	0.1016
20629	0.1022
20639	0.1016
20649	0.1012
20659	0.1013
20669	0.1008
20679	0.1001
20689	0.1
20699	0.0997
20709	0.1
20719	0.1005
20729	0.1007
20739	0.1007
20749	0.0999
20759	0.0993
20769	0.0988
20779	0.0987
20789	0.0995
20799	0.0992
20809	0.0997
20819	0.0997
20829	0.1006
20839	0.1004
20849	0.1008
20859	0.1011
20869	0.1
20879	0.0997
20889	0.0995
20899	0.0992
20909	0.0995
20919	0.0989
20929	0.0989
20939	0.0987
20949	0.0983
20959	0.0984
20969	0.0987
20979	0.0987
20989	0.099
20999	0.099
21009	0.0989
21019	0.0987
21029	0.0997
21039	0.0997
21049	0.0993
21059	0.0991
21069	0.0993
21079	0.0994
21089	0.0994
21099	0.0993
21109	0.0988
21119	0.0997
21129	0.0997
21139	0.1002
21149	0.1003
21159	0.1
21169	0.1004
21179	0.1004
21189	0.1002
21199	0.1006
21209	0.0997
21219	0.1004
21229	0.1006
21239	0.1006
21249	0.1013
21259	0.1018
21269	0.1024
21279	0.1026
21289	0.1024
21299	0.1021
21309	0.1019
21319	0.1018
21329	0.1015
21339	0.1016
21349	0.1012
21359	0.102
21369	0.1024
21379	0.1026
21389	0.1026
21399	0.1028
21409	0.1033
21419	0.1033
21429	0.104
21439	0.1035
21449	0.1035
21459	0.1041
21469	0.1045
21479	0.1042
21489	0.1046
21499	0.1049
21509	0.1042
21519	0.1034
21529	0.1031
21539	0.1036
21549	0.1044
21559	0.1046
21569	0.1042
21579	0.1036
21589	0.1041
21599	0.1044
21609	0.1039
21619	0.104
21629	0.1036
21639	0.1037
21649	0.104
21659	0.1046
21669	0.1049
21679	0.1055
21689	0.1054
21699	0.1054
21709	0.1051
21719	0.1047
21729	0.1045
21739	0.1053
21749	0.1064
21759	0.1069
21769	0.1073
21779	0.1072
21789	0.1074
21799	0.1078
21809	0.1076
21819	0.1078
21829	0.1072
21839	0.1073
21849	0.1075
21859	0.1073
21869	0.1083
21879	0.1083
21889	0.1084
21899	0.109
21909	0.1091
21919	0.1084
21929	0.1083
21939	0.1084
21949	0.1092
21959	0.1094
21969	0.1099
21979	0.1096
21989	0.1091
21999	0.1089
22009	0.1081
22019	0.1079
22029	0.1077
22039	0.1078
22049	0.1082
22059	0.1083
22069	0.1077
22079	0.1069
22089	0.1065
22099	0.1073
22109	0.1073
22119	0.1064
22129	0.1072
22139	0.1073
22149	0.1076
22159	0.1067
22169	0.1062
22179	0.1063
22189	0.106
22199	0.1057
22209	0.1058
22219	0.1054
22229	0.105
22239	0.1053
22249	0.1046
22259	0.1043
22269	0.1036
22279	0.1032
22289	0.1037
22299	0.1036
22309	0.1037
22319	0.1044
22329	0.1044
22339	0.1041
22349	0.1039
22359	0.1041
22369	0.1031
22379	0.1031
22389	0.1037
22399	0.1037
22409	0.103
22419	0.1025
22429	0.1022
22439	0.102
22449	0.1026
22459	0.1021
22469	0.1014
22479	0.1021
22489	0.1014
22499	0.1009
22509	0.1011
22519	0.1015
22529	0.1018
22539	0.1012
22549	0.1008
22559	0.1009
22569	0.1011
22579	0.1023
22589	0.1025
22599	0.1033
22609	0.1041
22619	0.1046
22629	0.105
22639	0.1053
22649	0.1048
22659	0.1044
22669	0.1047
22679	0.104
22689	0.1031
22699	0.1031
22709	0.1034
22719	0.1031
22729	0.1034
22739	0.1028
22749	0.1028
22759	0.1025
22769	0.1029
22779	0.1032
22789	0.1026
22799	0.1023
22809	0.1025
22819	0.1022
22829	0.1024
22839	0.1024
22849	0.1024
22859	0.1022
22869	0.1015
22879	0.1021
22889	0.1016
22899	0.1008
22909	0.1008
22919	0.1015
22929	0.1013
22939	0.1013
22949	0.1008
22959	0.1012
22969	0.1007
22979	0.1009
22989	0.101
22999	0.1007
23009	0.1009
23019	0.1013
23029	0.1007
23039	0.1009
23049	0.1008
23059	0.1008
23069	0.101
23079	0.1015
23089	0.1023
23099	0.1019
23109	0.1031
23119	0.1038
23129	0.1035
23139	0.1037
23149	0.1038
23159	0.1041
23169	0.104
23179	0.1037
23189	0.1037
23199	0.1033
23209	0.1042
23219	0.104
23229	0.1044
23239	0.1038
23249	0.1045
23259	0.1041
23269	0.1037
23279	0.1037
23289	0.103
23299	0.1032
23309	0.1026
23319	0.1019
23329	0.1017
23339	0.1022
23349	0.1026
23359	0.1018
23369	0.1027
23379	0.1031
23389	0.1025
23399	0.1022
23409	0.1031
23419	0.1034
23429	0.1037
23439	0.1037
23449	0.1031
23459	0.1028
23469	0.1031
23479	0.1025
23489	0.1022
23499	0.1025
23509	0.1024
23519	0.1023
23529	0.1019
23539	0.1022
23549	0.102
23559	0.1012
23569	0.1007
23579	0.1003
23589	0.0998
23599	0.0991
23609	0.0992
23619	0.099
23629	0.099
23639	0.0991
23649	0.0989
23659	0.0991
23669	0.0986
23679	0.0984
23689	0.0993
23699	0.0998
23709	0.0999
23719	0.1002
23729	0.1003
23739	0.1012
23749	0.1006
23759	0.1007
23769	0.1005
23779	0.1004
23789	0.1006
23799	0.1007
23809	0.1
23819	0.1
23829	0.0998
23839	0.1003
23849	0.0996
23859	0.0998
23869	0.0998
23879	0.0998
23889	0.1002
23899	0.1011
23909	0.1014
23919	0.1009
23929	0.1009
23939	0.1011
23949	0.1012
23959	0.1007
23969	0.1009
23979	0.101
23989	0.1011
23999	0.1012
24009	0.1018
24019	0.1018
24029	0.1019
24039	0.1023
24049	0.1024
24059	0.1025
24069	0.1026
24079	0.1025
24089	0.1016
24099	0.1014
24109	0.1008
24119	0.1005
24129	0.1004
24139	0.1001
24149	0.0999
24159	0.0999
24169	0.1002
24179	0.1003
24189	0.1003
24199	0.1001
24209	0.0999
24219	0.1008
24229	0.101
24239	0.1012
24249	0.1006
24259	0.1009
24269	0.1013
24279	0.1015
24289	0.1024
24299	0.1022
24309	0.1025
24319	0.1033
24329	0.1035
24339	0.1035
24349	0.1031
24359	0.1039
24369	0.1039
24379	0.1037
24389	0.1038
24399	0.1043
24409	0.1038
24419	0.1038
24429	0.1039
24439	0.1044
24449	0.1051
24459	0.1056
24469	0.1054
24479	0.1055
24489	0.1064
24499	0.1057
24509	0.1059
24519	0.1057
24529	0.1063
24539	0.1062
24549	0.1069
24559	0.1072
24569	0.1078
24579	0.1077
24589	0.1084
24599	0.1083
24609	0.1079
24619	0.1072
24629	0.1069
24639	0.1065
24649	0.1069
24659	0.1068
24669	0.1069
24679	0.1074
24689	0.107
24699	0.1065
24709	0.1069
24719	0.1073
24729	0.107
24739	0.1057
24749	0.1057
24759	0.1057
24769	0.1053
24779	0.1056
24789	0.1061
24799	0.1057
24809	0.1056
24819	0.1055
24829	0.1058
24839	0.1054
24849	0.1058
24859	0.1056
24869	0.1062
24879	0.1055
24889	0.1052
24899	0.105
24909	0.1048
24919	0.1053
24929	0.106
24939	0.1059
24949	0.1062
24959	0.1061
24969	0.106
24979	0.1062
24989	0.1065
24999	0.1066
25009	0.1057
25019	0.1062
25029	0.1059
25039	0.1054
25049	0.105
25059	0.1053
25069	0.1051
25079	0.1047
25089	0.1055
25099	0.1053
25109	0.1062
25119	0.1061
25129	0.1063
25139	0.1058
25149	0.1062
25159	0.1065
25169	0.1069
25179	0.107
25189	0.1077
25199	0.108
25209	0.1074
25219	0.107
25229	0.1068
25239	0.1074
25249	0.1082
25259	0.1082
25269	0.1086
25279	0.1087
25289	0.1083
25299	0.1086
25309	0.1085
25319	0.108
25329	0.1082
25339	0.1076
25349	0.1075
25359	0.1068
25369	0.107
25379	0.1071
25389	0.1076
25399	0.1075
25409	0.1078
25419	0.1084
25429	0.1088
25439	0.1084
25449	0.1078
25459	0.1075
25469	0.1075
25479	0.1076
25489	0.1071
25499	0.1077
25509	0.107
25519	0.1071
25529	0.107
25539	0.1065
25549	0.1062
25559	0.1065
25569	0.1058
25579	0.1062
25589	0.1057
25599	0.1059
25609	0.1062
25619	0.1067
25629	0.1063
25639	0.1064
25649	0.1059
25659	0.106
25669	0.1062
25679	0.1066
25689	0.1068
25699	0.1071
25709	0.1069
25719	0.1065
25729	0.1062
25739	0.1069
25749	0.1065
25759	0.1065
25769	0.1067
25779	0.1061
25789	0.1052
25799	0.1052
25809	0.105
25819	0.1051
25829	0.1045
25839	0.1042
25849	0.1037
25859	0.1035
25869	0.1032
25879	0.1035
25889	0.1036
25899	0.1033
25909	0.1035
25919	0.1033
25929	0.1025
25939	0.1027
25949	0.102
25959	0.1025
25969	0.1025
25979	0.1023
25989	0.1017
25999	0.1018
26009	0.103
26019	0.1024
26029	0.1028
26039	0.1029
26049	0.1029
26059	0.1033
26069	0.1037
26079	0.1044
26089	0.1042
26099	0.1041
26109	0.1027
26119	0.1026
26129	0.1017
26139	0.1023
26149	0.1014
26159	0.1012
26169	0.1006
26179	0.101
26189	0.1008
26199	0.1009
26209	0.1013
26219	0.1012
26229	0.1015
26239	0.1006
26249	0.1005
26259	0.1007
26269	0.1014
26279	0.1008
26289	0.1004
26299	0.1004
26309	0.1007
26319	0.1013
26329	0.1006
26339	0.1012
26349	0.1018
26359	0.1024
26369	0.1018
26379	0.1018
26389	0.1011
26399	0.1006
26409	0.1005
26419	0.1003
26429	0.0995
26439	0.0994
26449	0.0995
26459	0.1005
26469	0.1002
26479	0.1004
26489	0.1002
26499	0.1
26509	0.1004
26519	0.1006
26529	0.1001
26539	0.1004
26549	0.1005
26559	0.1002
26569	0.1006
26579	0.1003
26589	0.1005
26599	0.1004
26609	0.1005
26619	0.1004
26629	0.1015
26639	0.1012
26649	0.1014
26659	0.1017
26669	0.1013
26679	0.1012
26689	0.101
26699	0.1009
26709	0.1008
26719	0.1007
26729	0.1008
26739	0.101
26749	0.1021
26759	0.1022
26769	0.1018
26779	0.1022
26789	0.1029
26799	0.1032
26809	0.1044
26819	0.1051
26829	0.1051
26839	0.1058
26849	0.1066
26859	0.1077
26869	0.1073
26879	0.1077
26889	0.1094
26899	0.1093
26909	0.11
26919	0.1105
26929	0.1113
26939	0.1124
26949	0.1123
26959	0.1123
26969	0.1125
26979	0.1122
26989	0.1122
26999	0.1126
27009	0.1126
27019	0.113
27029	0.113
27039	0.1125
27049	0.1133
27059	0.1128
27069	0.1126
27079	0.1135
27089	0.1132
27099	0.1135
27109	0.1136
27119	0.113
27129	0.1142
27139	0.1139
27149	0.1146
27159	0.115
27169	0.1159
27179	0.1152
27189	0.1152
27199	0.1153
27209	0.1154
27219	0.1156
27229	0.1153
27239	0.1163
27249	0.1165
27259	0.1168
27269	0.1169
27279	0.1173
27289	0.118
27299	0.1189
27309	0.1198
27319	0.1196
27329	0.12
27339	0.1195
27349	0.12
27359	0.1201
27369	0.1202
27379	0.1207
27389	0.121
27399	0.1213
27409	0.1208
27419	0.1209
27429	0.1226
27439	0.124
27449	0.1241
27459	0.1234
27469	0.1242
27479	0.1254
27489	0.1261
27499	0.1274
27509	0.1277
27519	0.1284
27529	0.1283
27539	0.1283
27549	0.1284
27559	0.1292
27569	0.1297
27579	0.1295
27589	0.1307
27599	0.133
27609	0.133
27619	0.1338
27629	0.1343
27639	0.1351
27649	0.1355
27659	0.1356
27669	0.1364
27679	0.1358
27689	0.1371
27699	0.1377
27709	0.1374
27719	0.1373
27729	0.1377
27739	0.1382
27749	0.1381
27759	0.1396
27769	0.1393
27779	0.1386
27789	0.1385
27799	0.1396
27809	0.1395
27819	0.1389
27829	0.1402
27839	0.1398
27849	0.1402
27859	0.1394
27869	0.1409
27879	0.1411
27889	0.1399
27899	0.1402
27909	0.1431
27919	0.1428
27929	0.1424
27939	0.1423
27949	0.1432
27959	0.1434
27969	0.1437
27979	0.1444
27989	0.1445
27999	0.1445
28009	0.1445
28019	0.1441
28029	0.1452
28039	0.1454
28049	0.1451
28059	0.1461
28069	0.1469
28079	0.1478
28089	0.1495
28099	0.1505
28109	0.1527
28119	0.1544
28129	0.1546
28139	0.1543
28149	0.1543
28159	0.1561
28169	0.1558
28179	0.1582
28189	0.1583
28199	0.1597
28209	0.1597
28219	0.1602
28229	0.1598
28239	0.1605
28249	0.1602
28259	0.1605
28269	0.1605
28279	0.1603
28289	0.1597
28299	0.1598
28309	0.1591
28319	0.1594
28329	0.1608
28339	0.1608
28349	0.1605
28359	0.1618
28369	0.1628
28379	0.1631
28389	0.1632
28399	0.1642
28409	0.1661
28419	0.1666
28429	0.1666
28439	0.1675
28449	0.1692
28459	0.1686
28469	0.1695
28479	0.1689
28489	0.1692
28499	0.1684
28509	0.1689
28519	0.1689
28529	0.1693
28539	0.1703
28549	0.1704
28559	0.1701
28569	0.1726
28579	0.173
28589	0.1719
28599	0.172
28609	0.173
28619	0.173
28629	0.1728
28639	0.1735
28649	0.1741
28659	0.1734
28669	0.1739
28679	0.1764
28689	0.1765
28699	0.1783
28709	0.179
28719	0.18
28729	0.1806
28739	0.1803
28749	0.1795
28759	0.1783
28769	0.1791
28779	0.1811
28789	0.1811
28799	0.1796
28809	0.1794
28819	0.18
28829	0.1797
28839	0.1813
28849	0.1808
28859	0.1833
28869	0.1829
28879	0.1826
28889	0.1835
28899	0.1856
28909	0.1821
28919	0.1855
28929	0.1867
28939	0.1863
28949	0.188
28959	0.1876
28969	0.1888
28979	0.1892
28989	0.19
28999	0.1903
29009	0.1927
29019	0.1933
29029	0.1919
29039	0.1933
29049	0.1933
29059	0.1927
29069	0.1932
29079	0.1917
29089	0.1903
29099	0.1911
29109	0.1912
29119	0.1939
29129	0.1949
29139	0.1973
29149	0.1993
29159	0.1987
29169	0.2
29179	0.1991
29189	0.2022
29199	0.2009
29209	0.2011
29219	0.2024
29229	0.2057
29239	0.205
29249	0.2071
29259	0.2066
29269	0.2064
29279	0.2074
29289	0.2082
29299	0.2087
29309	0.2104
29319	0.2111
29329	0.2094
29339	0.2109
29349	0.212
29359	0.2117
29369	0.2134
29379	0.2148
29389	0.2156
29399	0.216
29409	0.2177
29419	0.2183
29429	0.2185
29439	0.2171
29449	0.2173
29459	0.22
29469	0.2204
29479	0.2219
29489	0.2231
29499	0.2273
29509	0.2285
29519	0.2315
29529	0.2323
29539	0.2337
29549	0.2361
29559	0.2371
29569	0.2382
29579	0.2411
29589	0.2423
29599	0.2424
29609	0.2427
29619	0.2441
29629	0.2447
29639	0.2439
29649	0.2457
29659	0.2477
29669	0.2474
29679	0.2491
29689	0.2494
29699	0.25
29709	0.2502
29719	0.2528
29729	0.253
29739	0.2544
29749	0.2561
29759	0.2566
29769	0.2579
29779	0.26
29789	0.2614
29799	0.2662
29809	0.2676
29819	0.2685
29829	0.2695
29839	0.2702
29849	0.2716
29859	0.2705
29869	0.2723
29879	0.2738
29889	0.275
29899	0.2754
29909	0.2792
29919	0.2796
29929	0.2805
29939	0.2825
29949	0.284
29959	0.2853
29969	0.2846
29979	0.2872
29989	0.2882
29999	0.2909
30009	0.2902
30019	0.2924
30029	0.2953
30039	0.2963
30049	0.302
30059	0.3059
30069	0.3094
30079	0.3127
30089	0.3155
30099	0.319
30109	0.319
30119	0.3173
30129	0.3203
30139	0.3224
30149	0.3234
30159	0.3257
30169	0.3287
30179	0.3308
30189	0.3304
30199	0.3342
30209	0.3362
30219	0.3363
30229	0.3347
30239	0.3372
30249	0.3368
30259	0.3403
30269	0.3418
30279	0.3449
30289	0.3466
30299	0.3489
30309	0.3506
30319	0.3545
30329	0.3597
30339	0.3616
30349	0.3611
30359	0.3637
30369	0.362
30379	0.3628
30389	0.3665
30399	0.3676
30409	0.368
30419	0.3709
30429	0.3726
30439	0.3784
30449	0.3794
30459	0.3805
30469	0.3817
30479	0.3818
30489	0.3841
30499	0.3813
30509	0.381
30519	0.3798
30529	0.383
30539	0.382
30549	0.3833
30559	0.3878
30569	0.3871
30579	0.3888
30589	0.3916
30599	0.3941
30609	0.3978
30619	0.3963
30629	0.4001
30639	0.4011
30649	0.4003
30659	0.4028
30669	0.4051
30679	0.4048
30689	0.4057
30699	0.4068
30709	0.4112
30719	0.4125
30729	0.4146
30739	0.4159
30749	0.4156
30759	0.4198
30769	0.4221
30779	0.4219
30789	0.4243
30799	0.4234
30809	0.4266
30819	0.4295
30829	0.4318
30839	0.4341
30849	0.4358
30859	0.4403
30869	0.4402
30879	0.4426
30889	0.4444
30899	0.4472
30909	0.447
30919	0.4482
30929	0.4496
30939	0.45
30949	0.4509
30959	0.4511
30969	0.4548
30979	0.456
30989	0.458
30999	0.4574
31009	0.4596
31019	0.4575
31029	0.4573
31039	0.457
31049	0.4556
31059	0.4536
31069	0.4524
31079	0.454
31089	0.4559
31099	0.4531
31109	0.4552
31119	0.4558
31129	0.4557
31139	0.4552
31149	0.455
31159	0.4579
31169	0.4579
31179	0.4563
31189	0.4568
31199	0.4567
31209	0.4579
31219	0.4584
31229	0.4626
31239	0.4645
31249	0.4669
31259	0.4671
31269	0.4702
31279	0.472
31289	0.4749
31299	0.4767
31309	0.4776
31319	0.4743
31329	0.475
31339	0.4764
31349	0.4809
31359	0.4781
31369	0.4812
31379	0.4836
31389	0.4825
31399	0.4853
31409	0.4863
31419	0.4881
31429	0.4904
31439	0.4866
31449	0.4877
31459	0.4905
31469	0.4918
31479	0.4949
31489	0.4959
31499	0.4975
31509	0.5006
31519	0.504
31529	0.5059
31539	0.5091
31549	0.5079
31559	0.5083
31569	0.5102
31579	0.5084
31589	0.5099
31599	0.5097
31609	0.5102
31619	0.516
31629	0.5146
31639	0.5201
31649	0.5228
31659	0.5234
31669	0.5257
31679	0.5256
31689	0.5279
31699	0.5303
31709	0.528
31719	0.5294
31729	0.5325
31739	0.5366
31749	0.5412
31759	0.5421
31769	0.5414
31779	0.546
31789	0.5477
31799	0.5492
31809	0.5489
31819	0.5496
31829	0.5526
31839	0.5547
31849	0.5563
31859	0.5554
31869	0.558
31879	0.5606
31889	0.5619
31899	0.5625
31909	0.5664
31919	0.5676
31929	0.5701
31939	0.5745
31949	0.5762
31959	0.5784
31969	0.582
31979	0.5837
31989	0.5847
31999	0.5874
32009	0.5869
32019	0.5914
32029	0.5958
32039	0.6001
32049	0.6004
32059	0.6047
32069	0.6095
32079	0.6108
32089	0.6122
32099	0.6173
32109	0.6189
32119	0.6232
32129	0.6263
32139	0.6303
32149	0.6327
32159	0.633
32169	0.635
32179	0.639
32189	0.642
32199	0.6436
32209	0.6455
32219	0.6483
32229	0.6466
32239	0.6473
32249	0.6497
32259	0.6542
32269	0.6569
32279	0.6557
32289	0.6577
32299	0.6586
32309	0.6607
32319	0.6651
32329	0.6663
32339	0.6667
32349	0.6665
32359	0.6718
32369	0.6736
32379	0.6766
32389	0.6785
32399	0.6775
32409	0.6799
32419	0.6792
32429	0.6802
32439	0.683
32449	0.6855
32459	0.6836
32469	0.687
32479	0.6874
32489	0.6888
32499	0.6931
32509	0.6939
32519	0.6956
32529	0.6962
32539	0.6965
32549	0.7014
32559	0.7027
32569	0.7026
32579	0.7072
32589	0.7069
32599	0.7092
32609	0.7117
32619	0.7122
32629	0.7151
32639	0.7144
32649	0.7154
32659	0.7176
32669	0.718
32679	0.7189
32689	0.7214
32699	0.7198
32709	0.7225
32719	0.725
32729	0.7256
32739	0.7258
32749	0.7259
32759	0.7258
32769	0.7271
32779	0.7265
32789	0.727
32799	0.7288
32809	0.7299
32819	0.7306
32829	0.7293
32839	0.7294
32849	0.733
32859	0.7357
32869	0.7372
32879	0.7372
32889	0.7367
32899	0.7372
32909	0.7364
32919	0.7377
32929	0.7385
32939	0.7366
32949	0.7359
32959	0.7374
32969	0.7366
32979	0.7359
32989	0.7391
32999	0.7413
33009	0.7449
33019	0.7444
33029	0.7443
33039	0.7456
33049	0.7488
33059	0.7493
33069	0.7459
33079	0.7458
33089	0.745
33099	0.7429
33109	0.7448
33119	0.7427
33129	0.7432
33139	0.7432
33149	0.7462
33159	0.744
33169	0.7443
33179	0.7464
33189	0.7445
33199	0.7458
33209	0.748
33219	0.7515
33229	0.7523
33239	0.753
33249	0.7522
33259	0.7504
33269	0.7481
33279	0.7512
33289	0.7478
33299	0.7478
33309	0.7495
33319	0.7508
33329	0.7507
33339	0.7524
33349	0.7535
33359	0.7519
33369	0.7547
33379	0.754
33389	0.7547
33399	0.7574
33409	0.7566
33419	0.7581
33429	0.7564
33439	0.7587
33449	0.7597
33459	0.7633
33469	0.7634
33479	0.7662
33489	0.7675
33499	0.7677
33509	0.7671
33519	0.7654
33529	0.7647
33539	0.7647
33549	0.7628
33559	0.763
33569	0.7666
33579	0.7665
33589	0.7689
33599	0.769
33609	0.7666
33619	0.7673
33629	0.766
33639	0.7645
33649	0.7649
33659	0.7661
33669	0.7644
33679	0.7645
33689	0.764
33699	0.7662
33709	0.7666
33719	0.764
33729	0.763
33739	0.7632
33749	0.7639
33759	0.7629
33769	0.7657
33779	0.766
33789	0.7676
33799	0.7666
33809	0.7688
33819	0.7691
33829	0.7695
33839	0.7688
33849	0.768
33859	0.7653
33869	0.7648
33879	0.7647
33889	0.7673
33899	0.7686
33909	0.7684
33919	0.7698
33929	0.771
33939	0.7711
33949	0.7714
33959	0.7729
33969	0.7713
33979	0.7731
33989	0.7722
33999	0.7704
34009	0.7708
34019	0.7705
34029	0.7716
34039	0.7688
34049	0.7677
34059	0.7679
34069	0.7709
34079	0.7723
34089	0.7736
34099	0.773
34109	0.7714
34119	0.7746
34129	0.771
34139	0.7722
34149	0.7725
34159	0.7764
34169	0.7744
34179	0.7745
34189	0.7751
34199	0.7751
34209	0.7764
34219	0.7751
34229	0.7775
34239	0.7779
34249	0.7791
34259	0.7804
34269	0.7818
34279	0.7827
34289	0.7876
34299	0.787
34309	0.7872
34319	0.7875
34329	0.7877
34339	0.7878
34349	0.7872
34359	0.7902
34369	0.7885
34379	0.7871
34389	0.7869
34399	0.7861
34409	0.7869
34419	0.7861
34429	0.7874
34439	0.7868
34449	0.7863
34459	0.7855
34469	0.7849
34479	0.7852
34489	0.7833
34499	0.7814
34509	0.7821
34519	0.7822
34529	0.7834
34539	0.7848
34549	0.7859
34559	0.7855
34569	0.7847
34579	0.7835
34589	0.7826
34599	0.7839
34609	0.7852
34619	0.7843
34629	0.7854
34639	0.7878
34649	0.7901
34659	0.7903
34669	0.7921
34679	0.7962
34689	0.7981
34699	0.7973
34709	0.7987
34719	0.8006
34729	0.8019
34739	0.8015
34749	0.8031
34759	0.8057
34769	0.8054
34779	0.806
34789	0.806
34799	0.8071
34809	0.808
